Gene stable ID	NCBI gene (formerly Entrezgene) ID	HGNC symbol	Gene stable ID
ENSG00000179104	160335	TMTC2	ENSG00000179104
ENSG00000168594	11086	ADAM29	ENSG00000168594
ENSG00000137962	9411	ARHGAP29	ENSG00000137962
ENSG00000265558	100500851	MIR3918	ENSG00000265558
ENSG00000092820	7430	EZR	ENSG00000092820
ENSG00000168995	27036	SIGLEC7	ENSG00000168995
ENSG00000066405	51208	CLDN18	ENSG00000066405
ENSG00000233893	101409257	EZR-AS1	ENSG00000233893
ENSG00000243775	202459	OSTCP1	ENSG00000243775
ENSG00000203711	100130967	C6orf99	ENSG00000203711
ENSG00000106462	2146	EZH2	ENSG00000106462
ENSG00000158163	199221	DZIP1L	ENSG00000158163
ENSG00000130363	83861	RSPH3	ENSG00000130363
ENSG00000269072	101928517		ENSG00000269072
ENSG00000171101	284367	SIGLEC17P	ENSG00000171101
ENSG00000271913	105378083		ENSG00000271913
ENSG00000072041	55117	SLC6A15	ENSG00000072041
ENSG00000150625	2823	GPM6A	ENSG00000150625
ENSG00000226835	107985092	ARHGAP29-AS1	ENSG00000226835
ENSG00000278617	102465873	MIR8074	ENSG00000278617
ENSG00000105383	945	CD33	ENSG00000105383
ENSG00000118017	51146	A4GNT	ENSG00000118017
ENSG00000164691	117289	TAGAP	ENSG00000164691
ENSG00000138231	51163	DBR1	ENSG00000138231
ENSG00000115267	64135	IFIH1	ENSG00000115267
ENSG00000117528	5825	ABCD3	ENSG00000117528
ENSG00000285492	112267968		ENSG00000285492
ENSG00000145911	23138	N4BP3	ENSG00000145911
ENSG00000114098	25852	ARMC8	ENSG00000114098
ENSG00000115271	25801	GCA	ENSG00000115271
ENSG00000145916	64777	RMND5B	ENSG00000145916
ENSG00000164694	84624	FNDC1	ENSG00000164694
ENSG00000179213	284369	SIGLECL1	ENSG00000179213
ENSG00000249106	101928590		ENSG00000249106
ENSG00000142549	402665	IGLON5	ENSG00000142549
ENSG00000150627	116966	WDR17	ENSG00000150627
ENSG00000117525	2152	F3	ENSG00000117525
ENSG00000186806	147645	VSIG10L	ENSG00000186806
ENSG00000184611	90134	KCNH7	ENSG00000184611
ENSG00000145912	55651	NHP2	ENSG00000145912
ENSG00000105379	2109	ETFB	ENSG00000105379
ENSG00000224081	101928079	SLC44A3-AS1	ENSG00000224081
ENSG00000244234	64396	GMCL2	ENSG00000244234
ENSG00000237750	101929570	KCNH7-AS1	ENSG00000237750
ENSG00000112096	6648	SOD2	ENSG00000112096
ENSG00000197451	3182	HNRNPAB	ENSG00000197451
ENSG00000182263	55137	FIGN	ENSG00000182263
ENSG00000160318	125875	CLDND2	ENSG00000160318
ENSG00000263526	100616321	MIR378G	ENSG00000263526
ENSG00000143036	126969	SLC44A3	ENSG00000143036
ENSG00000105374	4818	NKG7	ENSG00000105374
ENSG00000115290	2888	GRB14	ENSG00000115290
ENSG00000231738	144448	TSPAN19	ENSG00000231738
ENSG00000105370	3982	LIM2	ENSG00000105370
ENSG00000252316	6086	RNY4	ENSG00000252316
ENSG00000202354	6085	RNY3	ENSG00000202354
ENSG00000201098	6084	RNY1	ENSG00000201098
ENSG00000281189	102723099	GHET1	ENSG00000281189
ENSG00000155660	9601	PDIA4	ENSG00000155660
ENSG00000262874	147646	C19orf84	ENSG00000262874
ENSG00000133640	84125	LRRIQ1	ENSG00000133640
ENSG00000175309	85007	PHYKPL	ENSG00000175309
ENSG00000142512	89790	SIGLEC10	ENSG00000142512
ENSG00000082438	22837	COBLL1	ENSG00000082438
ENSG00000146457	9589	WTAP	ENSG00000146457
ENSG00000150628	132851	SPATA4	ENSG00000150628
ENSG00000197362	136051	ZNF786	ENSG00000197362
ENSG00000180318	8092	ALX1	ENSG00000180318
ENSG00000204947	155054	ZNF425	ENSG00000204947
ENSG00000164122	140458	ASB5	ENSG00000164122
ENSG00000198774	9182	RASSF9	ENSG00000198774
ENSG00000133636	4922	NTS	ENSG00000133636
ENSG00000197024	57541	ZNF398	ENSG00000197024
ENSG00000285427	100129518	SOD2-OT1	ENSG00000285427
ENSG00000120437	39	ACAT2	ENSG00000120437
ENSG00000182050	25834	MGAT4C	ENSG00000182050
ENSG00000129128	60559	SPCS3	ENSG00000129128
ENSG00000134612	219595	FOLH1B	ENSG00000134612
ENSG00000120438	6950	TCP1	ENSG00000120438
ENSG00000150630	7424	VEGFC	ENSG00000150630
ENSG00000170265	8427	ZNF282	ENSG00000170265
ENSG00000214414	390231	TRIM77	ENSG00000214414
ENSG00000117519	1266	CNN3	ENSG00000117519
ENSG00000050767	91522	COL23A1	ENSG00000050767
ENSG00000250263	105377556	LINC02509	ENSG00000250263
ENSG00000109674	55247	NEIL3	ENSG00000109674
ENSG00000165805	160419	C12orf50	ENSG00000165805
ENSG00000170260	7988	ZNF212	ENSG00000170260
ENSG00000172339	199857	ALG14	ENSG00000172339
ENSG00000168930	57093	TRIM49	ENSG00000168930
ENSG00000038002	175	AGA	ENSG00000038002
ENSG00000113240	57396	CLK4	ENSG00000113240
ENSG00000230427	101928098	ALG14-AS1	ENSG00000230427
ENSG00000152078	148534	TLCD4	ENSG00000152078
ENSG00000204946	100289678	ZNF783	ENSG00000204946
ENSG00000271092	100527978	TLCD4-RWDD3	ENSG00000271092
ENSG00000133641	91298	C12orf29	ENSG00000133641
ENSG00000226026	101928118		ENSG00000226026
ENSG00000122481	25950	RWDD3	ENSG00000122481
ENSG00000189253	642446	TRIM64B	ENSG00000189253
ENSG00000231171	285501	LINC01098	ENSG00000231171
ENSG00000223417	399939	TRIM49D1	ENSG00000223417
ENSG00000207392	677806	SNORA20	ENSG00000207392
ENSG00000228151	101928733		ENSG00000228151
ENSG00000206910	677812	SNORA29	ENSG00000206910
ENSG00000112110	29074	MRPL18	ENSG00000112110
ENSG00000251504	101928656	LINC01099	ENSG00000251504
ENSG00000196453	27153	ZNF777	ENSG00000196453
ENSG00000105366	27181	SIGLEC8	ENSG00000105366
ENSG00000146453	154197	PNLDC1	ENSG00000146453
ENSG00000228504	100996630	LINC01760	ENSG00000228504
ENSG00000206869	100337591	SNORA70F	ENSG00000206869
ENSG00000181220	155061	ZNF746	ENSG00000181220
ENSG00000198707	80184	CEP290	ENSG00000198707
ENSG00000233802	729384	TRIM49D2	ENSG00000233802
ENSG00000248197	728081	LINC00290	ENSG00000248197
ENSG00000233907	440594	LINC01761	ENSG00000233907
ENSG00000228971	100996635	LINC02607	ENSG00000228971
ENSG00000213822	729767	CEACAM18	ENSG00000213822
ENSG00000251336	105377573	TEMN3-AS1	ENSG00000251336
ENSG00000169507	151258	SLC38A11	ENSG00000169507
ENSG00000133624	79970	ZNF767P	ENSG00000133624
ENSG00000254521	89858	SIGLEC12	ENSG00000254521
ENSG00000204450	120146	TRIM64	ENSG00000204450
ENSG00000237435	102723661	LINC02790	ENSG00000237435
ENSG00000130368	4142	MAS1	ENSG00000130368
ENSG00000197081	3482	IGF2R	ENSG00000197081
ENSG00000218336	55714	TENM3	ENSG00000218336
ENSG00000105492	946	SIGLEC6	ENSG00000105492
ENSG00000204449	642612	TRIM49C	ENSG00000204449
ENSG00000133619	84626	KRBA1	ENSG00000133619
ENSG00000231987	101928241	LINC01787	ENSG00000231987
ENSG00000285891	102724657	MSANTD5	ENSG00000285891
ENSG00000169131	6940	ZNF354A	ENSG00000169131
ENSG00000117569	58155	PTBP2	ENSG00000117569
ENSG00000153253	6328	SCN3A	ENSG00000153253
ENSG00000221227	100302270	MIR1305	ENSG00000221227
ENSG00000129187	1635	DCTD	ENSG00000129187
ENSG00000255009	642623	UBTFL1	ENSG00000255009
ENSG00000077616	10003	NAALAD2	ENSG00000077616
ENSG00000250420	729522	AACSP1	ENSG00000250420
ENSG00000268257	100271873	AIRN	ENSG00000268257
ENSG00000175003	6580	SLC22A1	ENSG00000175003
ENSG00000105497	7728	ZNF175	ENSG00000105497
ENSG00000178338	117608	ZNF354B	ENSG00000178338
ENSG00000105501	8778	SIGLEC5	ENSG00000105501
ENSG00000181322	347736	NME9	ENSG00000181322
ENSG00000198939	80108	ZFP2	ENSG00000198939
ENSG00000188641	1806	DPYD	ENSG00000188641
ENSG00000112499	6582	SLC22A2	ENSG00000112499
ENSG00000286821	112268472		ENSG00000286821
ENSG00000230219	403315	CIBAR1P2	ENSG00000230219
ENSG00000178187	285676	ZNF454	ENSG00000178187
ENSG00000254415	100049587	SIGLEC14	ENSG00000254415
ENSG00000146477	6581	SLC22A3	ENSG00000146477
ENSG00000251359	152641	WWC2-AS2	ENSG00000251359
ENSG00000181444	168544	ZNF467	ENSG00000181444
ENSG00000232878	100873932	DPYD-AS1	ENSG00000232878
ENSG00000213071	80350	LPAL2	ENSG00000213071
ENSG00000151718	80014	WWC2	ENSG00000151718
ENSG00000269959	102238594	SPACA6P-AS	ENSG00000269959
ENSG00000182310	147650	SPACA6	ENSG00000182310
ENSG00000235777	100873933	DPYD-AS2	ENSG00000235777
ENSG00000198670	4018	LPA	ENSG00000198670
ENSG00000113262	2916	GRM6	ENSG00000113262
ENSG00000225206	400765	MIR137HG	ENSG00000225206
ENSG00000139324	160418	TMTC3	ENSG00000139324
ENSG00000158186	22808	MRAS	ENSG00000158186
ENSG00000110172	26973	CHORDC1	ENSG00000110172
ENSG00000284247	100616452	MIR2682	ENSG00000284247
ENSG00000284202	406928	MIR137	ENSG00000284202
ENSG00000226053	729987	LINC01776	ENSG00000226053
ENSG00000207550	407056	MIR99B	ENSG00000207550
ENSG00000198972	406887	MIRLET7E	ENSG00000198972
ENSG00000208008	406910	MIR125A	ENSG00000208008
ENSG00000162627	51375	SNX7	ENSG00000162627
ENSG00000234284	345462	ZNF879	ENSG00000234284
ENSG00000105509	3036	HAS1	ENSG00000105509
ENSG00000122194	5340	PLG	ENSG00000122194
ENSG00000177932	30832	ZNF354C	ENSG00000177932
ENSG00000171051	2357	FPR1	ENSG00000171051
ENSG00000106479	643641	ZNF862	ENSG00000106479
ENSG00000087116	9509	ADAMTS2	ENSG00000087116
ENSG00000117598	163404	PLPPR5	ENSG00000117598
ENSG00000171049	2358	FPR2	ENSG00000171049
ENSG00000187474	2359	FPR3	ENSG00000187474
ENSG00000158220	83850	ESYT3	ENSG00000158220
ENSG00000049130	4254	KITLG	ENSG00000049130
ENSG00000161551	84765	ZNF577	ENSG00000161551
ENSG00000204934	401431	ATP6V0E2-AS1	ENSG00000204934
ENSG00000232825	100129620		ENSG00000232825
ENSG00000171130	155066	ATP6V0E2	ENSG00000171130
ENSG00000117600	9890	PLPPR4	ENSG00000117600
ENSG00000085511	4216	MAP3K4	ENSG00000085511
ENSG00000224445	101928270	LINC01708	ENSG00000224445
ENSG00000251128	101928734	WWC2-AS1	ENSG00000251128
ENSG00000177300	53842	CLDN22	ENSG00000177300
ENSG00000099260	54873	PALMD	ENSG00000099260
ENSG00000185758	100132463	CLDN24	ENSG00000185758
ENSG00000168564	55602	CDKN2AIP	ENSG00000168564
ENSG00000176783	80230	RUFY1	ENSG00000176783
ENSG00000139318	1848	DUSP6	ENSG00000139318
ENSG00000261645	101929222	DISC1FP1	ENSG00000261645
ENSG00000136531	6326	SCN2A	ENSG00000136531
ENSG00000268095	101928571	ZNF649-AS1	ENSG00000268095
ENSG00000198093	65251	ZNF649	ENSG00000198093
ENSG00000168556	3622	ING2	ENSG00000168556
ENSG00000114107	80321	CEP70	ENSG00000114107
ENSG00000156869	391059	FRRS1	ENSG00000156869
ENSG00000266703	100616186	MIR4490	ENSG00000266703
ENSG00000221586	100302228	MIR1261	ENSG00000221586
ENSG00000182552	201965	RWDD4	ENSG00000182552
ENSG00000139323	282809	POC1B	ENSG00000139323
ENSG00000176024	79898	ZNF613	ENSG00000176024
ENSG00000269235	101669766	ZNF350-AS1	ENSG00000269235
ENSG00000162688	178	AGL	ENSG00000162688
ENSG00000256683	59348	ZNF350	ENSG00000256683
ENSG00000106526	653857	ACTR3C	ENSG00000106526
ENSG00000165323	120114	FAT3	ENSG00000165323
ENSG00000168538	60684	TRAPPC11	ENSG00000168538
ENSG00000188707	113763	ZBED6CL	ENSG00000188707
ENSG00000127399	65999	LRRC61	ENSG00000127399
ENSG00000197619	284370	ZNF615	ENSG00000197619
ENSG00000106538	5919	RARRES2	ENSG00000106538
ENSG00000259075	100528030	POC1B-GALNT4	ENSG00000259075
ENSG00000244945	101928445	RUFY1-AS1	ENSG00000244945
ENSG00000257594	8693	GALNT4	ENSG00000257594
ENSG00000282916	105369431	LINC02746	ENSG00000282916
ENSG00000169045	3187	HNRNPH1	ENSG00000169045
ENSG00000070961	490	ATP2B1	ENSG00000070961
ENSG00000134640	4544	MTNR1B	ENSG00000134640
ENSG00000180773	120103	SLC36A4	ENSG00000180773
ENSG00000142556	80110	ZNF614	ENSG00000142556
ENSG00000214022	29803	REPIN1	ENSG00000214022
ENSG00000173320	56977	STOX2	ENSG00000173320
ENSG00000256087	9668	ZNF432	ENSG00000256087
ENSG00000164303	133121	ENPP6	ENSG00000164303
ENSG00000196456	285971	ZNF775	ENSG00000196456
ENSG00000197608	284371	ZNF841	ENSG00000197608
ENSG00000204611	90317	ZNF616	ENSG00000204611
ENSG00000165325	159989	DEUP1	ENSG00000165325
ENSG00000178662	80034	CSRNP3	ENSG00000178662
ENSG00000242258	285972	LINC00996	ENSG00000242258
ENSG00000171115	155038	GIMAP8	ENSG00000171115
ENSG00000158234	55179	FAIM	ENSG00000158234
ENSG00000168310	3660	IRF2	ENSG00000168310
ENSG00000196267	162962	ZNF836	ENSG00000196267
ENSG00000026652	56895	AGPAT4	ENSG00000026652
ENSG00000179144	168537	GIMAP7	ENSG00000179144
ENSG00000105568	5518	PPP2R1A	ENSG00000105568
ENSG00000133574	55303	GIMAP4	ENSG00000133574
ENSG00000115339	2591	GALNT3	ENSG00000115339
ENSG00000257725	105369891	LINC02399	ENSG00000257725
ENSG00000166002	56935	SMCO4	ENSG00000166002
ENSG00000286021	102724834	LINC02822	ENSG00000286021
ENSG00000185345	5071	PRKN	ENSG00000185345
ENSG00000133561	474344	GIMAP6	ENSG00000133561
ENSG00000166004	85459	CEP295	ENSG00000166004
ENSG00000051382	5291	PIK3CB	ENSG00000051382
ENSG00000197651	196477	CCER1	ENSG00000197651
ENSG00000106560	26157	GIMAP2	ENSG00000106560
ENSG00000196243	439916	LINC00615	ENSG00000196243
ENSG00000083782	1833	EPYC	ENSG00000083782
ENSG00000213203	170575	GIMAP1	ENSG00000213203
ENSG00000164305	836	CASP3	ENSG00000164305
ENSG00000281887	100527949	GIMAP1-GIMAP5	ENSG00000281887
ENSG00000139330	11081	KERA	ENSG00000139330
ENSG00000196329	55340	GIMAP5	ENSG00000196329
ENSG00000112530	135138	PACRG	ENSG00000112530
ENSG00000139329	4060	LUM	ENSG00000139329
ENSG00000274380	102466984	MIR6801	ENSG00000274380
ENSG00000123607	79809	TTC21B	ENSG00000123607
ENSG00000011465	1634	DCN	ENSG00000011465
ENSG00000196214	90321	ZNF766	ENSG00000196214
ENSG00000106565	28959	TMEM176B	ENSG00000106565
ENSG00000254911	619383	SCARNA9	ENSG00000254911
ENSG00000254911	100158262	SCARNA9	ENSG00000254911
ENSG00000225437	101929239	PACRG-AS2	ENSG00000225437
ENSG00000166012	79101	TAF1D	ENSG00000166012
ENSG00000225683	729658	PACRG-AS3	ENSG00000225683
ENSG00000208002	693228	MIR643	ENSG00000208002
ENSG00000198464	147657	ZNF480	ENSG00000198464
ENSG00000164306	201973	PRIMPOL	ENSG00000164306
ENSG00000167554	162963	ZNF610	ENSG00000167554
ENSG00000002933	55365	TMEM176A	ENSG00000002933
ENSG00000221923	400713	ZNF880	ENSG00000221923
ENSG00000270419	100526820	CAHM	ENSG00000270419
ENSG00000112531	9444	QKI	ENSG00000112531
ENSG00000167555	84436	ZNF528	ENSG00000167555
ENSG00000244578	103344930	LINC01391	ENSG00000244578
ENSG00000183770	668	FOXL2	ENSG00000183770
ENSG00000206262	401089	FOXL2NB	ENSG00000206262
ENSG00000151725	79682	CENPU	ENSG00000151725
ENSG00000204661	285679	C5orf60	ENSG00000204661
ENSG00000206260	729627	PRR23A	ENSG00000206260
ENSG00000175110	56945	MRPS22	ENSG00000175110
ENSG00000002726	26	AOC1	ENSG00000002726
ENSG00000198633	147658	ZNF534	ENSG00000198633
ENSG00000257893	105369900	LINC02404	ENSG00000257893
ENSG00000117620	23443	SLC35A3	ENSG00000117620
ENSG00000207112	684959	SNORA25	ENSG00000207112
ENSG00000257242	256021	LINC01619	ENSG00000257242
ENSG00000206799	692063	SNORA32	ENSG00000206799
ENSG00000202314	692075	SNORD6	ENSG00000202314
ENSG00000206834	677792	SNORA1	ENSG00000206834
ENSG00000207304	654320	SNORA8	ENSG00000207304
ENSG00000239195	692072	SNORD5	ENSG00000239195
ENSG00000207145	677805	SNORA18	ENSG00000207145
ENSG00000284458	100302240	MIR1304	ENSG00000284458
ENSG00000182919	28970	C11orf54	ENSG00000182919
ENSG00000258405	147660	ZNF578	ENSG00000258405
ENSG00000204659	646019	CBY3	ENSG00000204659
ENSG00000133639	694	BTG1	ENSG00000133639
ENSG00000127022	821	CANX	ENSG00000127022
ENSG00000198482	388558	ZNF808	ENSG00000198482
ENSG00000055118	3757	KCNH2	ENSG00000055118
ENSG00000151726	2180	ACSL1	ENSG00000151726
ENSG00000167562	55762	ZNF701	ENSG00000167562
ENSG00000205057	574016	CLLU1-AS1	ENSG00000205057
ENSG00000257127	574028	CLLU1	ENSG00000257127
ENSG00000184814	389151	PRR23B	ENSG00000184814
ENSG00000233701	389152	PRR23C	ENSG00000233701
ENSG00000232416	60467	BPESC1	ENSG00000232416
ENSG00000281473	140464	PISRT1	ENSG00000281473
ENSG00000187510	440107	PLEKHG7	ENSG00000187510
ENSG00000184432	9276	COPB2	ENSG00000184432
ENSG00000236107	101929680	SCN1A-AS1	ENSG00000236107
ENSG00000236107	102724058	SCN1A-AS1	ENSG00000236107
ENSG00000167766	55769	ZNF83	ENSG00000167766
ENSG00000102189	8411	EEA1	ENSG00000102189
ENSG00000164867	4846	NOS3	ENSG00000164867
ENSG00000144285	6323	SCN1A	ENSG00000144285
ENSG00000213020	81856	ZNF611	ENSG00000213020
ENSG00000248932	100507291		ENSG00000248932
ENSG00000112539	168090	C6orf118	ENSG00000112539
ENSG00000114113	5948	RBP2	ENSG00000114113
ENSG00000112541	10846	PDE10A	ENSG00000112541
ENSG00000112541	90632	PDE10A	ENSG00000112541
ENSG00000042429	9440	MED17	ENSG00000042429
ENSG00000114115	5947	RBP1	ENSG00000114115
ENSG00000189190	162966	ZNF600	ENSG00000189190
ENSG00000156875	64645	MFSD14A	ENSG00000156875
ENSG00000198538	7576	ZNF28	ENSG00000198538
ENSG00000173598	11163	NUDT4	ENSG00000173598
ENSG00000163864	349565	NMNAT3	ENSG00000163864
ENSG00000249138	643036		ENSG00000249138
ENSG00000204604	90333	ZNF468	ENSG00000204604
ENSG00000156876	163786	SASS6	ENSG00000156876
ENSG00000266698	100500818	MIR3945	ENSG00000266698
ENSG00000182986	162967	ZNF320	ENSG00000182986
ENSG00000249173	100506229	LINC01093	ENSG00000249173
ENSG00000281832	441177	LINC00602	ENSG00000281832
ENSG00000122435	54482	TRMT13	ENSG00000122435
ENSG00000164458	6862	TBXT	ENSG00000164458
ENSG00000213793	388559	ZNF888	ENSG00000213793
ENSG00000263458	100616111	MIR4455	ENSG00000263458
ENSG00000122477	127495	LRRC39	ENSG00000122477
ENSG00000177889	7334	UBE2N	ENSG00000177889
ENSG00000221874	100529240	ZNF816-ZNF321P	ENSG00000221874
ENSG00000187821	391723	HELT	ENSG00000187821
ENSG00000213801	399669	ZNF321P	ENSG00000213801
ENSG00000137992	1629	DBT	ENSG00000137992
ENSG00000180257	125893	ZNF816	ENSG00000180257
ENSG00000181652	285973	ATG9B	ENSG00000181652
ENSG00000233365	101929297		ENSG00000233365
ENSG00000250754	101928877	LINC02436	ENSG00000250754
ENSG00000176381	285800	PRR18	ENSG00000176381
ENSG00000198015	28977	MRPL42	ENSG00000198015
ENSG00000198818	113402	SFT2D1	ENSG00000198818
ENSG00000158258	64084	CLSTN2	ENSG00000158258
ENSG00000214376	387804	VSTM5	ENSG00000214376
ENSG00000242779	79986	ZNF702P	ENSG00000242779
ENSG00000161021	9794	MAML1	ENSG00000161021
ENSG00000181333	341208	HEPHL1	ENSG00000181333
ENSG00000286760	100289495		ENSG00000286760
ENSG00000060762	51660	MPC1	ENSG00000060762
ENSG00000269526	147664	ERVV-1	ENSG00000269526
ENSG00000213316	4056	LTC4S	ENSG00000213316
ENSG00000197150	11194	ABCB8	ENSG00000197150
ENSG00000268964	100271846	ERVV-2	ENSG00000268964
ENSG00000250433	101927808	CLSTN2-AS1	ENSG00000250433
ENSG00000170949	90338	ZNF160	ENSG00000170949
ENSG00000155890	287015	TRIM42	ENSG00000155890
ENSG00000071242	6196	RPS6KA2	ENSG00000071242
ENSG00000110218	24145	PANX1	ENSG00000110218
ENSG00000137996	8634	RTCA	ENSG00000137996
ENSG00000114120	55186	SLC25A36	ENSG00000114120
ENSG00000169432	6335	SCN9A	ENSG00000169432
ENSG00000246985	144481	SOCS2-AS1	ENSG00000246985
ENSG00000161013	11282	MGAT4B	ENSG00000161013
ENSG00000183560	390243	IZUMO1R	ENSG00000183560
ENSG00000170954	55786	ZNF415	ENSG00000170954
ENSG00000120833	8835	SOCS2	ENSG00000120833
ENSG00000207750	693138	MIR553	ENSG00000207750
ENSG00000123901	10888	GPR83	ENSG00000123901
ENSG00000079335	8556	CDC14A	ENSG00000079335
ENSG00000151729	291	SLC25A4	ENSG00000151729
ENSG00000020922	4361	MRE11	ENSG00000020922
ENSG00000164323	57587	CFAP97	ENSG00000164323
ENSG00000169372	8738	CRADD	ENSG00000169372
ENSG00000109762	83891	SNX25	ENSG00000109762
ENSG00000197937	84671	ZNF347	ENSG00000197937
ENSG00000175093	92369	SPSB4	ENSG00000175093
ENSG00000197497	79788	ZNF665	ENSG00000197497
ENSG00000258274	101928731		ENSG00000258274
ENSG00000155893	92370	PXYLP1	ENSG00000155893
ENSG00000257283	105369911		ENSG00000257283
ENSG00000136040	10154	PLXNC1	ENSG00000136040
ENSG00000197928	342926	ZNF677	ENSG00000197928
ENSG00000196131	317701	VN1R2	ENSG00000196131
ENSG00000228567	317703	VN1R4	ENSG00000228567
ENSG00000189348	646508	FAM90A27P	ENSG00000189348
ENSG00000163098	112401	BIRC8	ENSG00000163098
ENSG00000213799	91664	ZNF845	ENSG00000213799
ENSG00000203326	170958	ZNF525	ENSG00000203326
ENSG00000109771	55805	LRP2BP	ENSG00000109771
ENSG00000232082	100874353	RPS6KA2-IT1	ENSG00000232082
ENSG00000222958	100302141	MIR1913	ENSG00000222958
ENSG00000196417	91661	ZNF765	ENSG00000196417
ENSG00000213199	9311	ASIC3	ENSG00000213199
ENSG00000221394	100302156	MIR1229	ENSG00000221394
ENSG00000026297	8635	RNASET2	ENSG00000026297
ENSG00000161011	8878	SQSTM1	ENSG00000161011
ENSG00000186352	353322	ANKRD37	ENSG00000186352
ENSG00000136546	6332	SCN7A	ENSG00000136546
ENSG00000221230	100302275	MIR548L	ENSG00000221230
ENSG00000241015	147804	TPM3P9	ENSG00000241015
ENSG00000168876	54851	ANKRD49	ENSG00000168876
ENSG00000160336	388561	ZNF761	ENSG00000160336
ENSG00000160336	110116772	ZNF761	ENSG00000160336
ENSG00000109775	55325	UFSP2	ENSG00000109775
ENSG00000177311	253461	ZBTB38	ENSG00000177311
ENSG00000198346	126017	ZNF813	ENSG00000198346
ENSG00000173588	51134	CEP83	ENSG00000173588
ENSG00000257057	643037	C11orf97	ENSG00000257057
ENSG00000134627	143689	PIWIL4	ENSG00000134627
ENSG00000130844	55422	ZNF331	ENSG00000130844
ENSG00000181656	54112	GPR88	ENSG00000181656
ENSG00000162692	7412	VCAM1	ENSG00000162692
ENSG00000163092	129446	XIRP2	ENSG00000163092
ENSG00000205129	441054	C4orf47	ENSG00000205129
ENSG00000161010	51149	MRNIP	ENSG00000161010
ENSG00000164885	1020	CDK5	ENSG00000164885
ENSG00000196371	2526	FUT4	ENSG00000196371
ENSG00000255929	105369438		ENSG00000255929
ENSG00000168491	256309	CCDC110	ENSG00000168491
ENSG00000155903	5922	RASA2	ENSG00000155903
ENSG00000162694	2135	EXTL2	ENSG00000162694
ENSG00000166025	154810	AMOTL1	ENSG00000166025
ENSG00000265828	100500857	MIR3939	ENSG00000265828
ENSG00000213066	11116	CEP43	ENSG00000213066
ENSG00000278916	144486	CEP83-DT	ENSG00000278916
ENSG00000266099	100847031	MIR5700	ENSG00000266099
ENSG00000057704	57458	TMCC3	ENSG00000057704
ENSG00000283818	102465834	MIR7844	ENSG00000283818
ENSG00000216306	160313	KRT19P2	ENSG00000216306
ENSG00000162695	148867	SLC30A7	ENSG00000162695
ENSG00000283998	574449	MIR492	ENSG00000283998
ENSG00000184752	55967	NDUFA12	ENSG00000184752
ENSG00000150316	51503	CWC15	ENSG00000150316
ENSG00000164889	6522	SLC4A2	ENSG00000164889
ENSG00000112486	1235	CCR6	ENSG00000112486
ENSG00000186280	55693	KDM4D	ENSG00000186280
ENSG00000120798	7181	NR2C1	ENSG00000120798
ENSG00000117543	51611	DPH5	ENSG00000117543
ENSG00000114125	9616	RNF7	ENSG00000114125
ENSG00000235268	390245	KDM4E	ENSG00000235268
ENSG00000154553	27295	PDLIM3	ENSG00000154553
ENSG00000120436	2853	GPR31	ENSG00000120436
ENSG00000263465	10929	SRSF8	ENSG00000263465
ENSG00000149218	23052	ENDOD1	ENSG00000149218
ENSG00000280707	112590798		ENSG00000280707
ENSG00000114124	131890	GRK7	ENSG00000114124
ENSG00000112494	54346	UNC93A	ENSG00000112494
ENSG00000245552	101929295		ENSG00000245552
